id,name,features
72858,S*** M***** H****,3|Tangerang|Hotel|Serpong
71868,O** 6** N*** H****,2|Batam|Hotel|Lubuk Baja
79559,R******* n*** RS M**** K******* W***,2|Sidoarjo|Hotel|Sidoarjo
82021,O** 3*** P*** M** K****,2|Bali|Bed & breakfast|Bali
81963,7 B******* B******* S*******,3|Bali|Hotel|Seminyak
73286,B****** K******** B***,3|Jakarta|Hotel|Kebayoran Baru - South Jakarta
73750,I********,0|Jakarta|Hotel|Jakarta
85060,G**** K****** H****,0|Makassar|Hotel|Makassar
84446,V**** K*** at T***** H****,5|Lombok|Villa|Lombok Tengah
85358,U******** H**** M**** I**** P*****,1|Palopo|Hotel|Palopo
85502,TC D***** U**,3|Gorontalo|Hotel|Kota Tengah
81199,R******* P*** n*** D******** B****,3|Bali|Bed & breakfast|Bali
77180,A*** M********* P*********** D** 71 Y*********,0|Yogyakarta|Hotel|Yogyakarta
71368,N** F****** G**** H**** S******,1|Bukittinggi|Hotel|Mandiangin Koto Selayan
82160,T** W**** V**** a** S**,5|Bali|Resort|Seminyak
74963,V**** A***** C****** R*********,1|Cianjur|Hotel|Cianjur
76879,O** 2*** M******** U** B*** P****,2|Yogyakarta|Hotel|Yogyakarta
72985,C****** H**** C*********,2|Jakarta|Hotel|West Jakarta
80464,R******* P*** B********** T*****,3|Banjarmasin|Hotel|Banjarmasin
71687,H**** A***,0|Lubuk Linggau|Hotel|Lubuk Linggau
69983,D*** H**** P*****,0|Kendari|Hotel|Kendari
70075,H**** P***** I****,0|Mamuju|Hotel|Mamuju
76091,O** 1*** V**** C****** I****,2|Garut|Hotel|Karangpawitan
84465,S***** L***** H****,4|Lombok|Bed & breakfast|Kuta Lombok
83191,D****** G********* S****,2|Bali|Hotel|Sanur
74979,R******** A******** G**** S********* - B***** R****,2|Karawang|Hotel|Teluk Jambe Timur
75776,De B**** D*** V****,3|Bandung|Villa|Bandung
81384,T****** V****,0|Bali|Villa|Denpasar
78797,B******** C**** R***** M*****,3|Malang|Hotel|Malang
71264,S*** ON 2*** H****** G*********,2|Padang|Hotel|Painan
70057,L****** B**** R*****,0|Maluku|Hotel|Maluku
72282,O** 5** B******* H****,2|Palembang|Hotel|Palembang
76908,O** 5** O*** P*** B******* H****,2|Yogyakarta|Hotel|Wirobrajan
74453,O** 3*** S***** H******* S******,2|Jakarta|Hotel|East Jakarta
71838,A*** P****** P******** L****** B*** D 6 B****,0|Batam|Hotel|Batam
73341,R******* P*** n*** B*** M S*****,3|Jakarta|Hotel|Melawai - South Jakarta
85393,A***** H****,3|Poso|Hotel|Kayamanya
76747,V**** S****** by C******,1|Magelang|Hotel|borobudur
78978,W**** & K***** A***** By Z***,2|Mojokerto|Bed & breakfast|Mojokerto
82492,V**** H*****,4|Bali|Hotel|Denpasar
73488,E***** R******** C***** By Z***,2|Jakarta|Guest House|Gambir - Central Jakarta
77863,O** 1*** ZE r***,2|Yogyakarta|Hotel|Maguwoharjo
83819,A**** H******* L********,1|Bali|Hotel|Nusa Lembongan
72114,R**** H**** P********,3|Palembang|Hotel|Sukarami
83770,N******,2|Bali|Bed & breakfast|Denpasar
83973,M**** G**** B******* V*****,0|Bali|Resort|Denpasar
69775,H**** D**** G***,0|Bengkulu|Hotel|Bengkulu
74998,O** 3*** C******* R******** K**,2|Karawang|Hotel|Cikampek
74121,R******* P*** n*** T**** R***** M******,3|Jakarta|Hotel|Menteng Dalam - South Jakarta
81106,B*** I***** V***** a** S** By Z***,4|Bali|Villa|badung
85459,H**** R******* B** B** R*********,2|Baubau|Hotel|Sulaa
85313,T** S** R****** P*** by S*****,4|Palu|Hotel|Birobuli Utara
70001,H*** S*** M****** K*****,0|Kupang|Hotel|Kupang city
74735,O** F******* 7** P**** O******,2|Bekasi|Hotel|Bekasi Utara
77890,G**** A****** P*******,4|Semarang|Hotel|Simpang Lima
70351,B******* G**** H**** M****,0|Sulawesi|Hotel|Sulawesi
79117,O** 1*** G****** G****** S******,2|Malang|Hotel|Lowokwaru
77076,S**** S** a** R***** S*******,3|Semarang|Hotel|Bandungan
83480,S***** V***** U***,4|Bali|Villa|Ubud
82935,M****** A R*** C****** R******,5|Bali|Resort|Ubud
77649,O** 3** B***** B******* G**** H****,2|Yogyakarta|Hostel/Backpacker accommodation|Sleman
85806,P****** R*****,2|Raja Ampat|Resort|Waisai
73707,O** 1*** S***********,2|Depok|Hotel|beji
71776,R******* N*** J******* M******,2|Jambi|Hotel|Jambi
81020,O** 9**** W**** G*********,2|Bali|Bed & breakfast|JImbaran
72692,AA B***** S****** B********** C****** S*******,2|Sukabumi|Hotel|Sukabumi City Center
79721,M****** H**** S*******,3|Surabaya|Hotel|Genteng
74747,O** F******* 7** A******* G**** D**** C***,2|Bekasi|Hotel|Bekasi Barat
75388,F*** H**** B******,3|Bandung|Hotel|Kebon Jati
80083,T****** I**** H****,0|Probolinggo|Hotel|Sukapura
78672,O** 2*** Hs R********,2|Tulungagung|Hotel|Tulungagung
78411,T*** S***,4|Solo City|Hotel|Solo
78842,B*** V**** & R******** By P****,1|Batu|Hotel|Batu
71397,O** 3*** T*** H**** S******,2|Padang|Hotel|Painan
74819,V**** K*** B**** A********,4|Cipanas|Villa|Cipanas
71856,G** H**** B****,3|Batam|Hotel|Batu Ampar
69816,A*** B********,2|Bulukumba|Hotel|Bulukumba
81511,D****** R******** B***,4|Bali|Hotel|Seminyak
81477,S*** B****,3|Bali|Hotel|Denpasar
71164,D**** T*** I************ C****** P******,3|Parapat|Resort|Parapat
82891,O** 9**** S****** G***,2|Bali|Bed & breakfast|Denpasar
75659,R******* P*** @ C********* 3,3|Bandung|Hotel|Coblong
80045,T****** H**** P*******,3|Pasuruan|Hotel|Gadingrejo
75825,H***** M****** B*******,3|Belitung|Hotel|Tanjung Pandan
82467,G**** M*** R***** B***,4|Bali|Hotel|Kuta
73280,W**** F***,3|Jakarta|Hotel|Jakarta
84956,H******* K*****,3|Makassar|Hotel|Makassar
79694,H*** P**** A********,0|Surabaya|Hotel|Surabaya
79034,My D**** H***** U**,2|Malang|Hostel/Backpacker accommodation|Tlogomas
72806,B***** R******** By Z***,2|Tangerang|Apartment|Neglasari
77528,R******* P*** @ T*****,3|Yogyakarta|Hotel|Umbulharjo
79276,T** 1** M***** OJ (*** 1** M***** O**,4|Malang|Hotel|Klojen
76531,p****** s****,3|Purwokerto|Hotel|Purwokerto
71471,A**** F**** P**** P********,3|Pekanbaru|Hotel|Tampan
80674,B*** L***,3|Bali|Bed & breakfast|Denpasar
78677,B**** D*** a** R*****,3|Kediri|Hotel|Kediri
77428,G**** K***** H**** U*** S******** Y********* (******** H****** Y**********,3|Yogyakarta|Hotel|Demangan
69602,K******* B** & B********,1|Bandung|Hotel|Bandung
78326,S*** P****** a** R*********,4|Solo City|Hotel|Mangkubumen
78324,R******* P*** @ L******,3|Solo City|Hotel|Laweyan
74278,R******* n*** P*******,2|Jakarta|Hotel|pasar minggu
75067,P***** S******* H*** J***** C******* P********* By Z***,1|Karawang|Hotel|Cikampek
72853,S****** H**** S******,3|Tangerang|Hotel|Serpong
70998,O** 1*** P**** H****,2|Samosir|Hotel|Samosir
82153,A****** L***** V*****,4|Bali|Villa|Denpasar
82055,Z** B*** K***,4|Bali|Hotel|Kuta
75763,W**** A*** B****** S****** By Z***,2|Bandung|Hostel/Backpacker accommodation|Lengkong
81232,V**** T*****,3|Bali|Villa|Denpasar
79931,A*** G***** S****** K***** M******** 17 S*******,0|Surabaya|Hotel|Surabaya
75372,U***** G**** H**** M***** by B***** G*****,1|Bandung|Hotel|Andir
81649,A R******** B***,3|Bali|Hotel|Bali
82469,A***** S***** R***,2|Bali|Hotel|Kuta
81216,In C*** H*****,2|Bali|Bed & breakfast|Bali
83239,V**** A*****,4|Bali|Guest House|Denpasar
79124,R******* n*** U********** N***** M*****,2|Malang|Hotel|Lowokwaru
81681,M***** S***** S******* By Z***,3|Bali|Hotel|Seminyak
69928,H**** Q I** B******,0|Kalimantan|Hotel|Kalimantan
79565,O** 3** U**** B*** & L***** S******,2|Surabaya|Hostel/Backpacker accommodation|Surabaya
81111,R******* n*** P********* B**** 2,2|Bali|Hotel|Denpasar
85207,P*** C*** G**** H**** R*********,2|Palu|Hotel|Palu
81657,M***** V***,3|Bali|Hotel|Bali
81997,R******* at R*** P***** K***,2|Bali|Guest House|Kuta
75370,O** 9** D****** G**** H****,2|Bandung|Hotel|Andir
81594,J*** R*****,3|Bali|Hotel|Denpasar
84705,C****** O 9**** PW S***** S********,2|Samarinda|Bed & breakfast|Samarinda
77319,My C*** H**** n*** U** Y********* R*********,1|Yogyakarta|Hotel|Mlati
84061,T******** O****,2|Lombok|Hotel|Gili Trawangan
83493,T** A**** R***** U***,4|Bali|Resort|Ubud
70431,U****** H****,0|Sumba|Hotel|Sumba
71902,B**** S*** H****,4|Batam|Hotel|Nagoya
83446,A****** S*****,4|Bali|Hotel|Ubud
85686,R******* @ R*** H**** M*****,1|Manado|Hotel|Tikala
71936,T** H**** B****,3|Batam|Hotel|Nagoya
83026,U*** U*** R***** a** S**,4|Bali|Hotel|Ubud
78400,D***** H**** K****,2|Kudus|Hotel|Kudus
83473,K**** K**** M** U*** V****,3|Bali|Villa|Gianyar Ubud
82036,L***** P*******,3|Bali|Hotel|Legian
73997,A***** M***** D** S*****,2|Jakarta|Hotel|Mangga Dua - North Jakarta
84351,A*** M****** A******** L*****,0|Lombok|Hotel|Lombok
78365,T** M******** H****,2|Solo City|Hotel|Solo City
74973,G**** E********* K*******,4|Karawang|Hotel|Karawang
79958,A*** R*** R****** J***** S*******,0|Surabaya|Hotel|Surabaya
85392,R******* n*** P*** C*** M***,2|Poso|Hotel|Kayamanya
69783,M***** H**** & C********* C*****,0|Berau|Hotel|Berau
70433,N**** T******* R*****,0|Sumbawa|Hotel|Sumbawa
70923,E****** G***** I************,4|Medan|Hotel|Medan Baru
72211,O** 1*** K******* H******* S******,2|Palembang|Bed & breakfast|Ilir Barat
84590,C*** H**** B*********,2|Balikpapan|Hotel|Balikpapan City Center
73702,U****** S*****,3|Jakarta|Hotel|South Jakarta
80222,R******* @ H**** S******* S******,2|Sumenep|Hotel|Sumenep
81567,A*** H****,2|Bali|Hotel|Kuta
74483,MP H**** K***** G*****,2|Jakarta|Hotel|Kelapa Gading - North Jakarta
72306,O** 1*** H**** B******,2|Palembang|Bed & breakfast|Ilir Timur I
83277,N***** K**** B*******,3|Bali|Hotel|Denpasar
82597,C*** of A****** D*******,4|Bali|Hotel|Denpasar
78068,S*** J**** J*** G********* by C******,1|Magelang|Hotel|Magelang
74584,A*** J********* M**** 9 C******,3|Bekasi|Hotel|Jatisampurna
77577,R******* n*** T******* C****** C****,2|Yogyakarta|Guest House|Condong Catur
71818,K*** S*** C*** H**** M****** A*** Z******,2|Bandar Lampung|Guest House|Pesisir Barat
72275,R**** A*** P********,3|Palembang|Hotel|Ilir Timur I
73955,K**** B*****,2|Jakarta|Hotel|Jakarta
82926,T** Y*** H**** B***,1|Bali|Hotel|Sanur
71200,P****** H**** B*****,3|Balige|Resort|Balige
83889,G****** H***** By Z***,3|Bali|Hotel|Nusa Penida
80869,M******** A******** & C********* C***** By Z***,2|Bali|Hotel|badung
71405,M**** H**** S******,1|Bukittinggi|Hotel|Guguk Panjang
85875,S*** A****** H**** by P*******,4|Jayapura|Hotel|Abepura
75240,P****** W*****,3|Bandung|Hotel|Bandung
77142,W***** I******* Y*********,2|Yogyakarta|Hotel|Yogyakarta
80366,S*** ON 2*** R**** S****** 0********,2|Banyuwangi|Bed & breakfast|Banyuwangi
71910,L***** I** P*****,2|Batam|Hotel|Batam Center
83672,K**** K**** E****** S*** B**** V****,2|Bali|Villa|Gianyar
82362,G**** L**** H****,3|Bali|Hotel|Legian
76035,R******* n*** J********* T*** S*****,2|Bandung|Hotel|Jatinangor
71334,W**** M******,4|Padang|Hotel|Padang Barat
75404,R******* n*** R**** M***,2|Bandung|Hotel|Bandung
70374,R**** P****** H****,2|Sumatra|Hotel|Sumatra
81361,O** E***** R*****,5|Bali|Resort|Seminyak
82400,F******** B***,2|Bali|Hotel|Kuta
84889,H**** T**** S***,2|Makassar|Hotel|Wajo
79798,O** 3*** P***** M******* 2,2|Surabaya|Hotel|Surabaya
69996,H**** D*** P*****,0|Konawe|Hotel|Andoolo
73330,T** 1** J****** S***** D**********,4|Jakarta|Hotel|Kebayoran Baru - South Jakarta
75714,O** 2*** H**** L***** S******,2|Bandung|Hotel|Lengkong
75163,O** 3*** T** G**** H****,2|Bandung|Hotel|Bandung
85230,P*** S*** B****,4|Flores|Hotel|Ende
76962,N***** B*****,3|Yogyakarta|Guest House|Yogyakarta
76709,O** 9**** R***** K****,2|Yogyakarta|Bed & breakfast|Kulon Progo
83687,P****** D*** S***,4|Bali|Villa|Gianyar
72371,O** 3*** A*** H******* S******,2|Bandar Lampung|Hotel|Negarasaka
83203,V**** T****,4|Bali|Villa|Denpasar
72556,N***** B*** H**** a** R***** K*******,3|Bandar Lampung|Hotel|kalianda
78053,R******* n*** A********* A****** 3,2|Yogyakarta|Guest House|Sleman
82298,G*** B******* I** B***,2|Bali|Hotel|Denpasar
75316,A******* C***,3|Bandung|Hotel|Pasir Kaliki
71659,O** 2*** H**** W*****,2|Bengkulu|Bed & breakfast|Gading Cempaka
82218,G***** B*** V*****,4|Bali|Villa|Denpasar
73201,S***** R********,3|Jakarta|Hotel|Cilandak - South Jakarta
82086,T***** B** a** B********,3|Bali|Hotel|Legian
76444,U******** H**** DJ I** T****,2|Tegal|Hotel|Kota Tegal
79911,O** 9**** H****** H******* S******,2|Sidoarjo|Bed & breakfast|Jetis
73751,V**** L*** W**** H*****,3|Jakarta|Hotel|Wahid Hasyim - Central Jakarta
81562,T** T**** R***** B***,5|Bali|Resort|Seminyak
80206,R**** H**** J*****,3|Jember|Hotel|Kaliwates
79311,V**** S*** S*****,2|Pasuruan|Hotel|Prigen
81837,T** S** H**** a** S*** L*****,4|Bali|Hotel|Legian
75669,A*** S****** S***** S***** T****** 26 B******,0|Bandung|Hotel|Bandung
71035,R******* @ S***** P******* I** P******,1|Samosir|Hotel|Samosir
80919,B*** G********* a** H*****,3|Bali|Hotel|Canggu
71852,O** 6** H**** G***** G***,3|Batam|Hotel|Lubuk Baja
79974,A******* G*********,2|Surabaya|Bed & breakfast|Surabaya
85212,P******* H****,2|Palu|Hotel|Palu
77585,P****** E******** G*********,1|Yogyakarta|Hotel|Kota Gede
73550,M***** G***** J******,3|Jakarta|Hotel|Tamansari - West Jakarta
76342,In O** H**** P**********,2|Pangandaran|Hotel|Pangandaran
80220,O** 1*** H**** R****,2|Palangkaraya|Hotel|Jekan Raya
77699,S****** P*** H**** A******** Y*********,3|Yogyakarta|Aparthotel|Sleman
83719,K******** T**** H**** By Z***,1|Bali|Hotel|Klungkung
70628,H**** N*******,1|Gunungsitoli|Hotel|Gunung Sitoli
83382,O** 2*** G**** H***,2|Bali|Bed & breakfast|Denpasar
78660,L****** H**** T**********,0|Tulungagung|Hotel|Tulungagung
69877,M******* H****,2|Jambi|Hotel|Jambi
77547,R******* n*** G****** 3,2|Yogyakarta|Hotel|Yogyakarta
76335,N**** R***** H****,2|Pangandaran|Hotel|Pangandaran
80069,U******** H**** La De G**** S****** S***** by R*******,2|Kotawaringin Timur|Hotel|Kotawaringin Timur
75712,R******* at L*****,2|Bandung|Hotel|Bandung
83457,V**** P***** K*****,1|Bali|Hotel|Sanur
77636,R**** A*********,5|Yogyakarta|Hotel|Sleman
85371,K******** B**** H**** a** R*****,0|Sumba|Hotel|Sumba
80925,O** 2*** V**** K***** B*******,2|Bali|Hotel|badung
79915,P********* P***** R**** By Z***,1|Surabaya|Bed & breakfast|Surabaya
82703,A*** D******* S****** B***** N***** R** 6** B***,0|Bali|Hotel|Denpasar
72968,E***** M******* S****** R*********,2|Tangerang|Hotel|Ciputat
79295,A***** H**** M*****,2|Malang|Hotel|Malang city
82545,O** 9**** V** S*** C****,2|Bali|Bed & breakfast|Denpasar
74122,A*** C*****,2|Jakarta|Hotel|Jakarta
83872,B*** L***** V******,3|Bali|Villa|Denpasar
83278,T** V***** at F******* S**** B**** B***,5|Bali|Villa|Denpasar Selatan
74993,O** 3*** R***** I******,2|Karawang|Bed & breakfast|Karawang Barat
85228,E*** M***** G**** H****,1|Labuan Bajo|Hotel|Labuan Bajo
75550,M****** B****** C*** C*****,4|Bandung|Hotel|Lengkong
78574,O** 3*** O***** I**,2|Madiun|Hotel|Kartoharjo
77761,N****** S*******,4|Semarang|Hotel|Pemuda
85679,O** 1*** M***** G**** H****,2|Manado|Hotel|Tikala
76950,A*** S****** A*** A*** K**** B***** 6** Y*********,0|Yogyakarta|Hotel|Yogyakarta
75450,S*** H**** C********* B******,3|Bandung|Hotel|Bandung
83950,T** A***** R*****,3|Bali|Hotel|Nusa Dua
82980,B****** U*** V****,3|Bali|Guest House|Ubud
78418,S*** ON 9**** I***** G**** 1 H****,2|Solo City|Bed & breakfast|Balapan
77887,O** 9**** V**** M**** A***,2|Yogyakarta|Hotel|Yogyakarta
85283,M**** R***** H******* S****** S******,1|Makassar|Hotel|Balla Parang
76856,B*** B**** H******* Y********* B********* R*********,2|Yogyakarta|Hotel|Bantul
74135,P**** I**** B*****,2|Jakarta|Hotel|Kemayoran - Central Jakarta
73552,T**** H*****,0|Jakarta|Hotel|Jakarta
76468,M********** B********,1|Baturaden|Hotel|Baturaden
72006,R****** H****,0|Batam|Hotel|Batam Center
82804,G**** W*** H**** N*** D**,4|Bali|Hotel|Nusa Dua
76227,O** 8** T******* G**** H**** S******,2|Cirebon|Guest House|Kedawung
77664,M***** G**** H**** S****** n*** G****** L*** Z** Y*********,1|Yogyakarta|Hotel|Bantul
82464,R**** K*** W**** G*** D*******,1|Bali|Hotel|Bali
71513,P**** P*** H****,3|Pekanbaru|Hotel|Pekanbaru
83373,L****** B**** I**,3|Bali|Hotel|Denpasar
70819,O***** C*** M****,3|Medan|Hotel|Medan
82884,(*** U*** T** B*** R***,1|Bali|Hotel|Denpasar
79756,E*** H**** S*******,3|Surabaya|Hotel|Genteng
76547,H******* P*** M*** S****** R*********,1|Pontianak|Hotel|Kota Pontianak
76056,U***** S****** C****** G****,2|Garut|Hotel|Tarogong Kaler
73768,W*** H****,1|Jakarta|Hotel|Tamansari - West Jakarta
72953,O** 9**** A***** S******,2|Tangerang|Bed & breakfast|Tangerang
77615,S*** H**** G*** W*** S*******,3|Semarang|Hotel|Semarang
85547,A*** B****** El T*** Y****** S*** K*****,0|Kupang|Hotel|Kupang city
81113,B*** I***** V*****,4|Bali|Resort|Denpasar
71342,A***** P*****,2|Padang|Hotel|Padang Barat
71559,P********* S****** By Z***,1|Pekanbaru|Bed & breakfast|Pekanbaru
73147,I*************** R******** P***** I****,5|Jakarta|Hotel|Pondok Indah - South Jakarta
70059,H**** I*******,0|Maluku|Hotel|Maluku
83855,La N*** N*** P*****,1|Bali|Hotel|Amed
81454,V**** S********,3|Bali|Hotel|Denpasar
83095,M***** V**** a** S** B********,4|Bali|Hotel|Denpasar
76325,G**** M****** P**********,0|Pangandaran|Hotel|Pangandaran
78263,H**** M******,2|Kudus|Hotel|Kudus
69665,B** V**** by B** H****** R******,0|Bali|Hotel|Bali
80404,H****** G**** H**** B*********,1|Banyuwangi|Hotel|Kalipuro
80908,R******* P*** n*** C***** B****,3|Bali|Hotel|Bali
78692,J***** B***** H****,3|Kediri|Hotel|Kediri
83929,G**** B**** I**,0|Bali|Hotel|Bali
79623,O** 3** I***** P****** J*****,2|Sidoarjo|Hotel|Sidoarjo
74538,A*** K****** B********** 1** S*******,0|Sukabumi|Hotel|Sukabumi
73969,R***** M******,2|Jakarta|Hotel|Kuningan/Setiabudi  - South Jakarta
71622,O** 9**** H**** D*****,2|Bengkulu|Bed & breakfast|Gading Cempaka
85849,P**** H**** M******,5|Merauke|Hotel|Bambu Pemali
76746,O** 3*** B******** C******,2|Magelang|Hotel|Magelang
76944,F**** O** I** S*******,2|Semarang|Hotel|Tugurejo
71056,O** 9** S****** R******** S******,2|Medan|Hotel|Medan
72615,F***** H**** C******,4|Cilegon|Hotel|Waringinkurung
84065,P*** O** V*****,2|Lombok|Villa|Gili Trawangan
85105,G**** T*** M*******,3|Makassar|Hotel|Panakkukang
85509,O** 1*** H**** M***,2|Kupang|Hotel|Kota Lama Kupang
72496,U******** H**** G**** S****** L****** by R*******,3|Bandar Lampung|Hotel|Teluk Betung
69663,P*** G***** A***,3|Bali|Hotel|Amed
81067,T** O** B******* V****,5|Bali|Villa|Seminyak
71946,R******* P*** n*** B**** C*** S*****,3|Batam|Hotel|Lubuk Baja
84075,V**** G***** R***** a** S**,3|Lombok|Hotel|Gili Trawangan
82507,T** K***** By Z***,4|Bali|Hostel/Backpacker accommodation|Canggu
83623,T**** M**** R*****,0|Bali|Hotel|Denpasar
73778,S**** H**** J******,3|Jakarta|Hotel|Tanah Abang - Central Jakarta
72570,P********* C***** L****** T**** R*********,1|Bandar Lampung|Hotel|City Center
81692,I*** S***** B*** L*****,4|Bali|Hotel|Legian
77882,O** 1*** A******* W***** H****,2|Yogyakarta|Hotel|Sleman
70235,W**** H****,0|Riau|Hotel|Riau
71525,R******* @ J**** A***** A**** P********,1|Pekanbaru|Hotel|Marpoyan Damai
76213,H** E** L***** C*******,3|Pangandaran|Hotel|Pangandaran
77242,K******* S**** By Z***,3|Yogyakarta|Bed & breakfast|Yogyakarta
72422,R******* n*** K****** M*** L******,2|Bandar Lampung|Hotel|Tanjung Karang
78429,C****** O 9**** D**** G**** H****,2|Kudus|Bed & breakfast|Kudus
79033,O** 3** A**** K****** R*** H****,2|Mojokerto|Hotel|Mojokerto
82349,V**** V****,4|Bali|Hotel|Denpasar
83070,V**** P*** A**,3|Bali|Hotel|Denpasar Selatan
72665,B******* R***** B*****,3|Bangka|Hotel|City Center
73210,T** G***** S***** J******,2|Jakarta|Hotel|Jakarta
73893,P*** D*******,4|Jakarta|Hotel|Kuningan/Setiabudi  - South Jakarta
76188,B*** K***** B**** C*******,0|Pangandaran|Hotel|Pangandaran
74227,R******* P****** n*** R****** Z** 2,3|Jakarta|Hotel|pasar minggu
77491,U******** H**** S****** W********* by R*******,3|Yogyakarta|Hotel|Umbulharjo
70009,W******* H****,2|Labuan Bajo|Hotel|Labuan Bajo
73031,U******** H**** 58 B****** by R*******,3|Tangerang|Hotel|Bintaro
77301,S**** H******* H****,3|Yogyakarta|Hotel|Gondokusuman
74103,S**** B************ R***** E*********,4|Jakarta|Hotel|Kuningan/Setiabudi  - South Jakarta
71225,H**** R******* By Z***,1|Tebing Tinggi|Bed & breakfast|Tebing Tinggi
75917,V**** O***** L****** P******** By Z***,1|Bandung|Guest House|Lembang
79656,C***** R******** S******,2|Surabaya|Hotel|Gayungan
73795,M**** K******** A****** C****** J******,3|Jakarta|Hotel|Kuningan/Setiabudi  - South Jakarta
69772,H**** B**,0|Belitung|Hotel|Belitung
77394,G**** N******* G**** H****,0|Yogyakarta|Hotel|Yogyakarta
79333,O** 9**** A***** G**** H**** S******,2|Malang|Bed & breakfast|Blimbing
74852,V**** K*** B**** M*****,4|Cipanas|Villa|Cipanas
80489,A*** P**** M**** P******** 1 B**********,0|Banjarmasin|Hotel|Banjarmasin
75923,M******* V**** R*****,3|Subang|Resort|Ciater
78317,O** 9**** G**** N*** 3 S****** P****,2|Solo City|Bed & breakfast|Solo
84892,A******* M*******,5|Makassar|Hotel|LOSARI
70987,N** OS R********,2|Medan|Bed & breakfast|Medan
84322,L***** V****** H**** a** C*********,3|Lombok|Hotel|Mataram
72870,N*** a** D** R******** A*** S*****,2|Tangerang|Hotel|Alam Sutera
70285,G**** M****** H****,1|Siak|Hotel|Siak
76233,S*** H**** W********* C******,3|Cirebon|Hotel|Kedawung
79485,S*** ON 9**** G***** M****** S*******,2|Surabaya|Bed & breakfast|Dukuh Pakis
